countryIsoCode,country,indexCode,index,dimension,indicatorCode,indicator,year,value,note
ATG,Antigua and Barbuda,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.831,
ATG,Antigua and Barbuda,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2019,5.049,
ATG,Antigua and Barbuda,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,78.691,
ATG,Antigua and Barbuda,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2019,81.171,
ATG,Antigua and Barbuda,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2019,75.909,
ATG,Antigua and Barbuda,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,18.913,
ATG,Antigua and Barbuda,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,10.537,
ATG,Antigua and Barbuda,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2019,10.353,
ATG,Antigua and Barbuda,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2019,10.546,
ATG,Antigua and Barbuda,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,31.429,
ATG,Antigua and Barbuda,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,68.571,
AUS,Australia,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,8.938,
AUS,Australia,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2019,16.398,
AUS,Australia,IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2019,8.905,
AUS,Australia,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2019,20.51,
AUS,Australia,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,21.376,
AUS,Australia,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2019,22.01,
AUS,Australia,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2019,20.747,
AUS,Australia,GDI,Gender Development Index,,gdi,Gender Development Index (value),2019,0.97,
AUS,Australia,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.08,
AUS,Australia,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2019,36008.753,
AUS,Australia,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2019,58275.269,
AUS,Australia,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,47054.493,
AUS,Australia,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.941,
AUS,Australia,GDI,Gender Development Index,,hdi_f,HDI female,2019,0.925,
AUS,Australia,GDI,Gender Development Index,,hdi_m,HDI male,2019,0.953,
AUS,Australia,IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2019,0.854,
AUS,Australia,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2019,4.745,
AUS,Australia,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2019,18.49,
AUS,Australia,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2019,3.481,
AUS,Australia,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,83.11,
AUS,Australia,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2019,85.096,
AUS,Australia,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2019,81.124,
AUS,Australia,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,60.97,
AUS,Australia,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,71.12,
AUS,Australia,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2019,9.245,
AUS,Australia,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2019,27.654,
AUS,Australia,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,5.086,
AUS,Australia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,12.657,
AUS,Australia,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2019,12.702,
AUS,Australia,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2019,12.609,
AUS,Australia,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2019,0.748,
AUS,Australia,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,36.564,
AUS,Australia,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,63.436,
AUS,Australia,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,93.874,
AUS,Australia,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,94.02,
AUT,Austria,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,5.499,
AUT,Austria,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2019,7.653,
AUT,Austria,IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2019,7.196,
AUT,Austria,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2019,13.804,
AUT,Austria,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,16.076,
AUT,Austria,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2019,16.451,
AUT,Austria,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2019,15.725,
AUT,Austria,GDI,Gender Development Index,,gdi,Gender Development Index (value),2019,0.969,
AUT,Austria,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.053,
AUT,Austria,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2019,40488.361,
AUT,Austria,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2019,71305.544,
AUT,Austria,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,55647.006,
AUT,Austria,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.92,
AUT,Austria,GDI,Gender Development Index,,hdi_f,HDI female,2019,0.903,
AUT,Austria,GDI,Gender Development Index,,hdi_m,HDI male,2019,0.932,
AUT,Austria,IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2019,0.852,
AUT,Austria,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2019,2.855,
AUT,Austria,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2019,15.384,
AUT,Austria,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2019,3.347,
AUT,Austria,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,81.908,
AUT,Austria,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2019,84.195,
AUT,Austria,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2019,79.533,
AUT,Austria,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,56.15,
AUT,Austria,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,66.72,
AUT,Austria,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2019,7.391,
AUT,Austria,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2019,24.91,
AUT,Austria,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,5.496,
AUT,Austria,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,12.257,
AUT,Austria,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2019,11.978,
AUT,Austria,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2019,12.554,
AUT,Austria,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2019,0.793,
AUT,Austria,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,38.525,
AUT,Austria,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,61.475,
AUT,Austria,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,100,
AUT,Austria,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,100,
AZE,Azerbaijan,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,49.404,
AZE,Azerbaijan,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2019,3.688,
AZE,Azerbaijan,IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2019,7.161,
AZE,Azerbaijan,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2019,5.643,
AZE,Azerbaijan,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,13.481,
AZE,Azerbaijan,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2019,13.649,
AZE,Azerbaijan,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2019,13.334,
AZE,Azerbaijan,GDI,Gender Development Index,,gdi,Gender Development Index (value),2019,0.954,
AZE,Azerbaijan,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.317,
AZE,Azerbaijan,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2019,9571.897,
AZE,Azerbaijan,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2019,18334.696,
AZE,Azerbaijan,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,13897.393,
AZE,Azerbaijan,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.762,
AZE,Azerbaijan,GDI,Gender Development Index,,hdi_f,HDI female,2019,0.741,
AZE,Azerbaijan,GDI,Gender Development Index,,hdi_m,HDI male,2019,0.777,
AZE,Azerbaijan,IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2019,0.707,
AZE,Azerbaijan,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2019,3.552,
AZE,Azerbaijan,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2019,5.703,
AZE,Azerbaijan,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2019,12.228,
AZE,Azerbaijan,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,73.102,
AZE,Azerbaijan,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2019,75.832,
AZE,Azerbaijan,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2019,70.23,
AZE,Azerbaijan,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,63.3,
AZE,Azerbaijan,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,69.7,
AZE,Azerbaijan,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2019,7.218,
AZE,Azerbaijan,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2019,9.177,
AZE,Azerbaijan,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,26.87,
AZE,Azerbaijan,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,10.543,
AZE,Azerbaijan,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2019,10.209,
AZE,Azerbaijan,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2019,10.901,
AZE,Azerbaijan,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2019,0.719,
AZE,Azerbaijan,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,16.807,
AZE,Azerbaijan,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,83.193,
AZE,Azerbaijan,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,93.623,
AZE,Azerbaijan,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,97.565,
BDI,Burundi,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,54.856,
BDI,Burundi,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2019,0.058,
BDI,Burundi,IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2019,35.336,
BDI,Burundi,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2019,0.709,
BDI,Burundi,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,10.105,
BDI,Burundi,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2019,10.269,
BDI,Burundi,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2019,9.946,
BDI,Burundi,GDI,Gender Development Index,,gdi,Gender Development Index (value),2019,0.929,
BDI,Burundi,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.499,
BDI,Burundi,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2019,657.839,
BDI,Burundi,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2019,807.332,
BDI,Burundi,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,732.043,
BDI,Burundi,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.423,
BDI,Burundi,GDI,Gender Development Index,,hdi_f,HDI female,2019,0.407,
BDI,Burundi,GDI,Gender Development Index,,hdi_m,HDI male,2019,0.438,
BDI,Burundi,IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2019,0.272,
BDI,Burundi,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2019,39.488,
BDI,Burundi,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2019,39.519,
BDI,Burundi,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2019,27.001,
BDI,Burundi,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,62.351,
BDI,Burundi,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2019,64.347,
BDI,Burundi,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2019,60.339,
BDI,Burundi,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,78.51,
BDI,Burundi,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,78.77,
BDI,Burundi,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2019,35.697,
BDI,Burundi,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2019,1.68,
BDI,Burundi,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,479.29,
BDI,Burundi,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,3.129,
BDI,Burundi,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2019,2.492,
BDI,Burundi,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2019,3.852,
BDI,Burundi,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2019,0.42,
BDI,Burundi,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,38.75,
