countryIsoCode,country,indexCode,index,dimension,indicatorCode,indicator,year,value
AUS,Australia,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2010,9.848
AUS,Australia,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2010,39.564
AUS,Australia,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,5.452
AUS,Australia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2010,12.034
AUS,Australia,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2010,12.041
AUS,Australia,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2010,12.029
AUS,Australia,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2010,0.683
AUS,Australia,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,28.319
AUS,Australia,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,71.681
AUS,Australia,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,93.352
AUS,Australia,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,93.048
AUT,Austria,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,10.434
AUT,Austria,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2010,8.612
AUT,Austria,IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2010,8.246
AUT,Austria,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2010,15.061
AUT,Austria,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2010,16.129
AUT,Austria,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2010,16.624
AUT,Austria,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2010,15.634
AUT,Austria,GDI,Gender Development Index,,gdi,Gender Development Index (value),2010,0.97
AUT,Austria,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.11
AUT,Austria,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2010,37321.46
AUT,Austria,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2010,68034.896
AUT,Austria,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2010,52277.595
AUT,Austria,HDI,Human Development Index,,hdi,Human Development Index (value),2010,0.903
AUT,Austria,GDI,Gender Development Index,,hdi_f,HDI female,2010,0.888
AUT,Austria,GDI,Gender Development Index,,hdi_m,HDI male,2010,0.915
AUT,Austria,IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2010,0.827
AUT,Austria,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2010,4.73
AUT,Austria,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2010,15.927
AUT,Austria,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2010,4.08
AUT,Austria,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2010,80.464
AUT,Austria,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2010,83.121
AUT,Austria,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2010,77.656
AUT,Austria,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,54.27
AUT,Austria,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,66.71
AUT,Austria,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2010,8.416
AUT,Austria,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2010,26.65
AUT,Austria,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,5.954
AUT,Austria,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2010,11.715
AUT,Austria,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2010,11.307
AUT,Austria,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2010,12.156
AUT,Austria,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2010,0.767
AUT,Austria,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,28.279
AUT,Austria,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,71.721
AUT,Austria,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,87.231
AUT,Austria,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,97.71
AZE,Azerbaijan,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,54.472
AZE,Azerbaijan,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2010,2.982
AZE,Azerbaijan,IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2010,12.08
AZE,Azerbaijan,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2010,4.775
AZE,Azerbaijan,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2010,12.662
AZE,Azerbaijan,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2010,12.6
AZE,Azerbaijan,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2010,12.771
AZE,Azerbaijan,GDI,Gender Development Index,,gdi,Gender Development Index (value),2010,0.953
AZE,Azerbaijan,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.342
AZE,Azerbaijan,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2010,9035.678
AZE,Azerbaijan,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2010,17707.285
AZE,Azerbaijan,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2010,13284.946
AZE,Azerbaijan,HDI,Human Development Index,,hdi,Human Development Index (value),2010,0.733
AZE,Azerbaijan,GDI,Gender Development Index,,hdi_f,HDI female,2010,0.713
AZE,Azerbaijan,GDI,Gender Development Index,,hdi_m,HDI male,2010,0.748
AZE,Azerbaijan,IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2010,0.643
AZE,Azerbaijan,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2010,3.441
AZE,Azerbaijan,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2010,13.656
AZE,Azerbaijan,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2010,19.142
AZE,Azerbaijan,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2010,69.529
AZE,Azerbaijan,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2010,72.821
AZE,Azerbaijan,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2010,66.255
AZE,Azerbaijan,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,61.96
AZE,Azerbaijan,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,67.83
AZE,Azerbaijan,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2010,12.278
AZE,Azerbaijan,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2010,8.151
AZE,Azerbaijan,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,32.81
AZE,Azerbaijan,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2010,10.466
AZE,Azerbaijan,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2010,10.159
AZE,Azerbaijan,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2010,10.799
AZE,Azerbaijan,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2010,0.698
AZE,Azerbaijan,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,16
AZE,Azerbaijan,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,84
AZE,Azerbaijan,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,93.841
AZE,Azerbaijan,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,97.453
BDI,Burundi,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,75.944
BDI,Burundi,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2010,0.033
BDI,Burundi,IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2010,36.604
BDI,Burundi,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2010,0.743
BDI,Burundi,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2010,10.517
BDI,Burundi,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2010,10.117
BDI,Burundi,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2010,10.92
BDI,Burundi,GDI,Gender Development Index,,gdi,Gender Development Index (value),2010,0.905
BDI,Burundi,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.535
BDI,Burundi,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2010,724.8
BDI,Burundi,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2010,876.539
BDI,Burundi,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2010,799.884
BDI,Burundi,HDI,Human Development Index,,hdi,Human Development Index (value),2010,0.404
BDI,Burundi,GDI,Gender Development Index,,hdi_f,HDI female,2010,0.384
BDI,Burundi,GDI,Gender Development Index,,hdi_m,HDI male,2010,0.424
BDI,Burundi,IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2010,0.256
BDI,Burundi,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2010,40.97
BDI,Burundi,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2010,33.377
BDI,Burundi,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2010,35.465
BDI,Burundi,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2010,57.081
BDI,Burundi,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2010,58.398
BDI,Burundi,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2010,55.714
BDI,Burundi,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,73.38
BDI,Burundi,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,72.51
BDI,Burundi,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2010,36.634
BDI,Burundi,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2010,2.102
BDI,Burundi,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,608.008
BDI,Burundi,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2010,2.293
BDI,Burundi,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2010,1.828
BDI,Burundi,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2010,2.781
BDI,Burundi,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2010,0.401
BDI,Burundi,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,36.054
BDI,Burundi,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,63.946
BDI,Burundi,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,7.41
BDI,Burundi,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,10.925
BEL,Belgium,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,10.265
BEL,Belgium,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2010,10.535
BEL,Belgium,IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2010,9.201
BEL,Belgium,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2010,16.429
BEL,Belgium,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2010,19.218
BEL,Belgium,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2010,20.121
BEL,Belgium,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2010,18.326
BEL,Belgium,GDI,Gender Development Index,,gdi,Gender Development Index (value),2010,0.967
BEL,Belgium,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.092
BEL,Belgium,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2010,36233.937
BEL,Belgium,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2010,61676.604
BEL,Belgium,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2010,48706.831
BEL,Belgium,HDI,Human Development Index,,hdi,Human Development Index (value),2010,0.913
BEL,Belgium,GDI,Gender Development Index,,hdi_f,HDI female,2010,0.896
BEL,Belgium,GDI,Gender Development Index,,hdi_m,HDI male,2010,0.926
BEL,Belgium,IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2010,0.828
BEL,Belgium,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2010,10.515
BEL,Belgium,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2010,13.107
BEL,Belgium,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2010,3.981
BEL,Belgium,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2010,80.033
BEL,Belgium,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2010,82.622
BEL,Belgium,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2010,77.352
BEL,Belgium,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,47.71
BEL,Belgium,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,60.79
BEL,Belgium,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2010,9.31
BEL,Belgium,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2010,26.782
BEL,Belgium,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,5.925
BEL,Belgium,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2010,11.416
BEL,Belgium,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2010,11.173
BEL,Belgium,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2010,11.677
